"Date.Time"	"Phase"	"Temp.1"	"Ox.1"	"Temp.2"	"Ox.2"	"Temp.3"	"Ox.3"	"Temp.4"	"Ox.4"
"11/02/2020/10:02:24"	"F"	15.087	9.2599	15.087	9.2644	15.087	9.3298	15.087	9.2237
"11/02/2020/10:02:25"	"F"	15.088	9.2611	15.088	9.2642	15.088	9.3309	15.088	9.2282
"11/02/2020/10:02:26"	"F"	15.087	9.269	15.087	9.2568	15.087	9.3241	15.087	9.2195
"11/02/2020/10:02:27"	"F"	15.087	9.271	15.087	9.2636	15.087	9.3289	15.087	9.2099
"11/02/2020/10:02:28"	"F"	15.09	9.2704	15.09	9.2655	15.09	9.3285	15.09	9.2064
"11/02/2020/10:02:29"	"F"	15.094	9.269	15.094	9.2658	15.094	9.328	15.094	9.2155
"11/02/2020/10:02:30"	"F"	15.095	9.2623	15.095	9.2681	15.095	9.3255	15.095	9.2195
"11/02/2020/10:02:31"	"F"	15.095	9.2625	15.095	9.2653	15.095	9.3264	15.095	9.2228
"11/02/2020/10:02:32"	"F"	15.093	9.2665	15.093	9.2704	15.093	9.3275	15.093	9.2206
"11/02/2020/10:02:33"	"F"	15.095	9.2697	15.095	9.2661	15.095	9.3255	15.095	9.2187
"11/02/2020/10:02:34"	"F"	15.089	9.2704	15.089	9.2679	15.089	9.3248	15.089	9.2171
"11/02/2020/10:02:35"	"F"	15.096	9.2689	15.096	9.2639	15.096	9.3258	15.096	9.2119
"11/02/2020/10:02:36"	"F"	15.089	9.2732	15.089	9.2643	15.089	9.3301	15.089	9.2111
"11/02/2020/10:02:37"	"F"	15.09	9.2714	15.09	9.2674	15.09	9.3236	15.09	9.2105
"11/02/2020/10:02:38"	"F"	15.087	9.267	15.087	9.268	15.087	9.3212	15.087	9.2272
"11/02/2020/10:02:39"	"F"	15.088	9.2699	15.088	9.2699	15.088	9.3207	15.088	9.2236
"11/02/2020/10:02:40"	"F"	15.09	9.2671	15.09	9.2722	15.09	9.3279	15.09	9.2341
"11/02/2020/10:02:41"	"F"	15.09	9.2677	15.09	9.2823	15.09	9.3377	15.09	9.2233
"11/02/2020/10:02:42"	"F"	15.091	9.2669	15.091	9.2854	15.091	9.3346	15.091	9.2235
"11/02/2020/10:02:43"	"F"	15.091	9.2726	15.091	9.2797	15.091	9.3383	15.091	9.2219
"11/02/2020/10:02:44"	"F"	15.092	9.2727	15.092	9.2768	15.092	9.3344	15.092	9.2125
"11/02/2020/10:02:45"	"F"	15.086	9.2741	15.086	9.2742	15.086	9.3444	15.086	9.2173
"11/02/2020/10:02:46"	"F"	15.087	9.2756	15.087	9.2771	15.087	9.3467	15.087	9.2159
"11/02/2020/10:02:47"	"F"	15.086	9.2701	15.086	9.2697	15.086	9.3432	15.086	9.2243
"11/02/2020/10:02:48"	"F"	15.092	9.2613	15.092	9.2657	15.092	9.3361	15.092	9.2217
"11/02/2020/10:02:49"	"F"	15.09	9.2639	15.09	9.2686	15.09	9.333	15.09	9.2196
"11/02/2020/10:02:50"	"F"	15.094	9.2652	15.094	9.2671	15.094	9.3292	15.094	9.2191
"11/02/2020/10:02:51"	"F"	15.095	9.2658	15.095	9.2693	15.095	9.3249	15.095	9.2264
"11/02/2020/10:02:52"	"F"	15.1	9.2627	15.1	9.265	15.1	9.3195	15.1	9.2278
"11/02/2020/10:02:53"	"F"	15.098	9.2668	15.098	9.2724	15.098	9.3231	15.098	9.2229
"11/02/2020/10:02:54"	"F"	15.096	9.2708	15.096	9.2784	15.096	9.3319	15.096	9.2139
"11/02/2020/10:02:55"	"F"	15.094	9.2636	15.094	9.2777	15.094	9.3375	15.094	9.2105
"11/02/2020/10:02:56"	"F"	15.09	9.2647	15.09	9.2822	15.09	9.3397	15.09	9.2186
"11/02/2020/10:02:57"	"F"	15.093	9.263	15.093	9.2745	15.093	9.3341	15.093	9.2235
"11/02/2020/10:02:58"	"F"	15.091	9.2641	15.091	9.2734	15.091	9.334	15.091	9.2312
"11/02/2020/10:02:59"	"F"	15.097	9.2587	15.097	9.263	15.097	9.3348	15.097	9.2235
"11/02/2020/10:03:00"	"F"	15.098	9.2615	15.098	9.263	15.098	9.3376	15.098	9.2261
"11/02/2020/10:03:01"	"F"	15.099	9.2703	15.099	9.2625	15.099	9.3379	15.099	9.218
"11/02/2020/10:03:02"	"F"	15.093	9.2711	15.093	9.2653	15.093	9.3368	15.093	9.2299
"11/02/2020/10:03:03"	"F"	15.09	9.2733	15.09	9.2738	15.09	9.3396	15.09	9.227
"11/02/2020/10:03:04"	"F"	15.089	9.2713	15.089	9.2782	15.089	9.3361	15.089	9.2291
"11/02/2020/10:03:05"	"F"	15.092	9.2744	15.092	9.2822	15.092	9.3415	15.092	9.226
"11/02/2020/10:03:06"	"F"	15.1	9.2696	15.1	9.2777	15.1	9.3328	15.1	9.2238
"11/02/2020/10:03:07"	"F"	15.108	9.268	15.108	9.2702	15.108	9.3339	15.108	9.219
"11/02/2020/10:03:08"	"F"	15.103	9.2724	15.103	9.2671	15.103	9.3324	15.103	9.2072
"11/02/2020/10:03:09"	"F"	15.099	9.283	15.099	9.265	15.099	9.3396	15.099	9.2087
"11/02/2020/10:03:10"	"F"	15.092	9.281	15.092	9.2752	15.092	9.3405	15.092	9.2104
"11/02/2020/10:03:11"	"F"	15.099	9.2774	15.099	9.2747	15.099	9.3408	15.099	9.2247
"11/02/2020/10:03:12"	"F"	15.097	9.2708	15.097	9.2729	15.097	9.3367	15.097	9.2232
"11/02/2020/10:03:13"	"F"	15.093	9.2735	15.093	9.2722	15.093	9.3414	15.093	9.2349
"11/02/2020/10:03:14"	"F"	15.088	9.269	15.088	9.2739	15.088	9.3392	15.088	9.2299
"11/02/2020/10:03:15"	"F"	15.089	9.2696	15.089	9.2799	15.089	9.3415	15.089	9.232
"11/02/2020/10:03:16"	"F"	15.093	9.2737	15.093	9.2808	15.093	9.3379	15.093	9.2292
"11/02/2020/10:03:17"	"F"	15.094	9.2763	15.094	9.2866	15.094	9.3371	15.094	9.2281
"11/02/2020/10:03:18"	"F"	15.096	9.2784	15.096	9.2852	15.096	9.3369	15.096	9.2326
"11/02/2020/10:03:19"	"F"	15.101	9.2707	15.101	9.2824	15.101	9.3408	15.101	9.2343
"11/02/2020/10:03:20"	"F"	15.099	9.2756	15.099	9.2805	15.099	9.3441	15.099	9.2384
"11/02/2020/10:03:21"	"F"	15.096	9.2707	15.096	9.2759	15.096	9.3418	15.096	9.2389
"11/02/2020/10:03:22"	"F"	15.098	9.2753	15.098	9.2735	15.098	9.3393	15.098	9.2325
"11/02/2020/10:03:23"	"F"	15.104	9.2759	15.104	9.2723	15.104	9.333	15.104	9.2302
"11/02/2020/10:03:24"	"F"	15.104	9.2767	15.104	9.2667	15.104	9.3403	15.104	9.2356
"11/02/2020/10:03:25"	"F"	15.11	9.2712	15.11	9.2657	15.11	9.3365	15.11	9.2343
"11/02/2020/10:03:26"	"F"	15.107	9.2632	15.107	9.2658	15.107	9.3432	15.107	9.2337
"11/02/2020/10:03:27"	"F"	15.113	9.2656	15.113	9.2682	15.113	9.3394	15.113	9.2191
"11/02/2020/10:03:28"	"F"	15.104	9.2616	15.104	9.271	15.104	9.3394	15.104	9.2202
"11/02/2020/10:03:29"	"F"	15.107	9.2707	15.107	9.2703	15.107	9.3415	15.107	9.2273
"11/02/2020/10:03:30"	"F"	15.103	9.2642	15.103	9.2785	15.103	9.3417	15.103	9.2287
"11/02/2020/10:03:31"	"F"	15.108	9.2722	15.108	9.2806	15.108	9.3447	15.108	9.2246
"11/02/2020/10:03:32"	"F"	15.108	9.268	15.108	9.2845	15.108	9.337	15.108	9.2173
"11/02/2020/10:03:33"	"F"	15.107	9.2721	15.107	9.2889	15.107	9.3353	15.107	9.2212
"11/02/2020/10:03:34"	"F"	15.099	9.2758	15.099	9.2935	15.099	9.337	15.099	9.2193
"11/02/2020/10:03:35"	"F"	15.1	9.2761	15.1	9.289	15.1	9.3452	15.1	9.219
"11/02/2020/10:03:36"	"F"	15.102	9.2734	15.102	9.2809	15.102	9.3513	15.102	9.2177
"11/02/2020/10:03:37"	"F"	15.102	9.2705	15.102	9.2718	15.102	9.3532	15.102	9.2291
"11/02/2020/10:03:38"	"F"	15.106	9.2681	15.106	9.2731	15.106	9.3454	15.106	9.2281
"11/02/2020/10:03:39"	"F"	15.107	9.2691	15.107	9.2768	15.107	9.3466	15.107	9.2313
"11/02/2020/10:03:40"	"F"	15.108	9.2668	15.108	9.2831	15.108	9.3427	15.108	9.2288
"11/02/2020/10:03:41"	"F"	15.103	9.2687	15.103	9.2852	15.103	9.3496	15.103	9.2309
"11/02/2020/10:03:42"	"F"	15.102	9.2723	15.102	9.2834	15.102	9.3472	15.102	9.2311
"11/02/2020/10:03:43"	"F"	15.102	9.2729	15.102	9.2806	15.102	9.3501	15.102	9.2278
"11/02/2020/10:03:44"	"F"	15.103	9.2773	15.103	9.2793	15.103	9.3474	15.103	9.2364
"11/02/2020/10:03:45"	"F"	15.104	9.2767	15.104	9.2852	15.104	9.3434	15.104	9.2332
"11/02/2020/10:03:46"	"F"	15.104	9.2744	15.104	9.2844	15.104	9.3431	15.104	9.236
"11/02/2020/10:03:47"	"F"	15.101	9.2665	15.101	9.2856	15.101	9.3495	15.101	9.2327
"11/02/2020/10:03:48"	"F"	15.102	9.2649	15.102	9.2761	15.102	9.3473	15.102	9.2368
"11/02/2020/10:03:49"	"F"	15.101	9.2753	15.101	9.2791	15.101	9.3447	15.101	9.248
"11/02/2020/10:03:50"	"F"	15.106	9.278	15.106	9.2748	15.106	9.3411	15.106	9.249
"11/02/2020/10:03:51"	"F"	15.101	9.278	15.101	9.2814	15.101	9.3441	15.101	9.2463
"11/02/2020/10:03:52"	"F"	15.111	9.2667	15.111	9.2849	15.111	9.3413	15.111	9.2351
"11/02/2020/10:03:53"	"F"	15.106	9.272	15.106	9.2859	15.106	9.3383	15.106	9.2276
"11/02/2020/10:03:54"	"F"	15.114	9.2737	15.114	9.2839	15.114	9.34	15.114	9.227
"11/02/2020/10:03:55"	"F"	15.108	9.2765	15.108	9.2759	15.108	9.3465	15.108	9.2331
"11/02/2020/10:03:56"	"F"	15.115	9.2626	15.115	9.2776	15.115	9.3457	15.115	9.2376
"11/02/2020/10:03:57"	"F"	15.117	9.2543	15.117	9.2799	15.117	9.3412	15.117	9.2377
"11/02/2020/10:03:58"	"F"	15.118	9.2555	15.118	9.2822	15.118	9.333	15.118	9.2263
"11/02/2020/10:03:59"	"F"	15.109	9.2682	15.109	9.2822	15.109	9.3387	15.109	9.2276
"11/02/2020/10:04:00"	"F"	15.1	9.2759	15.1	9.2796	15.1	9.348	15.1	9.2296
"11/02/2020/10:04:01"	"F"	15.097	9.2824	15.097	9.2838	15.097	9.3541	15.097	9.2404
"11/02/2020/10:04:02"	"F"	15.101	9.2738	15.101	9.2839	15.101	9.3469	15.101	9.2341
"11/02/2020/10:04:03"	"F"	15.1	9.2725	15.1	9.2859	15.1	9.3463	15.1	9.2437
"11/02/2020/10:04:04"	"F"	15.102	9.2595	15.102	9.2766	15.102	9.3504	15.102	9.2418
"11/02/2020/10:04:05"	"F"	15.097	9.2677	15.097	9.2818	15.097	9.3538	15.097	9.2443
"11/02/2020/10:04:06"	"F"	15.101	9.2733	15.101	9.2833	15.101	9.3486	15.101	9.2373
"11/02/2020/10:04:07"	"F"	15.106	9.2823	15.106	9.282	15.106	9.3439	15.106	9.2386
"11/02/2020/10:04:08"	"F"	15.115	9.2801	15.115	9.2781	15.115	9.3421	15.115	9.2367
"11/02/2020/10:04:09"	"F"	15.117	9.2839	15.117	9.2794	15.117	9.3444	15.117	9.2315
"11/02/2020/10:04:10"	"F"	15.107	9.2881	15.107	9.2836	15.107	9.3535	15.107	9.2255
"11/02/2020/10:04:11"	"F"	15.107	9.2922	15.107	9.277	15.107	9.3536	15.107	9.2291
"11/02/2020/10:04:12"	"F"	15.111	9.2836	15.111	9.2772	15.111	9.3548	15.111	9.2296
"11/02/2020/10:04:13"	"F"	15.121	9.2769	15.121	9.2776	15.121	9.3456	15.121	9.2274
"11/02/2020/10:04:14"	"F"	15.12	9.2715	15.12	9.284	15.12	9.3481	15.12	9.2282
"11/02/2020/10:04:15"	"F"	15.121	9.2697	15.121	9.2803	15.121	9.3489	15.121	9.2326
"11/02/2020/10:04:16"	"F"	15.118	9.2667	15.118	9.2776	15.118	9.3508	15.118	9.241
"11/02/2020/10:04:17"	"F"	15.118	9.2695	15.118	9.2736	15.118	9.3482	15.118	9.2382
"11/02/2020/10:04:18"	"F"	15.12	9.2742	15.12	9.2666	15.12	9.3429	15.12	9.2318
"11/02/2020/10:04:19"	"F"	15.113	9.283	15.113	9.2791	15.113	9.3421	15.113	9.2275
"11/02/2020/10:04:20"	"F"	15.107	9.2798	15.107	9.2847	15.107	9.3434	15.107	9.2296
"11/02/2020/10:04:21"	"F"	15.102	9.277	15.102	9.2932	15.102	9.3429	15.102	9.2322
"11/02/2020/10:04:22"	"F"	15.106	9.2735	15.106	9.2931	15.106	9.3453	15.106	9.2394
"11/02/2020/10:04:23"	"F"	15.109	9.2705	15.109	9.2915	15.109	9.344	15.109	9.2352
"11/02/2020/10:04:24"	"F"	15.105	9.2667	15.105	9.2905	15.105	9.3487	15.105	9.2384
"11/02/2020/10:04:25"	"F"	15.105	9.2638	15.105	9.2862	15.105	9.3478	15.105	9.2343
"11/02/2020/10:04:26"	"F"	15.105	9.2661	15.105	9.2902	15.105	9.3475	15.105	9.2346
"11/02/2020/10:04:27"	"F"	15.109	9.2742	15.109	9.2909	15.109	9.3519	15.109	9.2376
"11/02/2020/10:04:28"	"F"	15.114	9.2715	15.114	9.2891	15.114	9.3508	15.114	9.2312
"11/02/2020/10:04:29"	"F"	15.115	9.2733	15.115	9.2809	15.115	9.3507	15.115	9.2464
"11/02/2020/10:04:30"	"F"	15.111	9.2725	15.111	9.2825	15.111	9.3431	15.111	9.2485
"11/02/2020/10:04:31"	"F"	15.101	9.2877	15.101	9.2784	15.101	9.3508	15.101	9.2572
"11/02/2020/10:04:32"	"F"	15.102	9.2889	15.102	9.2821	15.102	9.3524	15.102	9.2446
"11/02/2020/10:04:33"	"F"	15.102	9.2861	15.102	9.285	15.102	9.3533	15.102	9.2386
"11/02/2020/10:04:34"	"F"	15.109	9.2764	15.109	9.2807	15.109	9.3513	15.109	9.2372
"11/02/2020/10:04:35"	"F"	15.108	9.2798	15.108	9.2838	15.108	9.3538	15.108	9.2431
"11/02/2020/10:04:36"	"F"	15.109	9.2783	15.109	9.2735	15.109	9.3609	15.109	9.2459
"11/02/2020/10:04:37"	"F"	15.113	9.2785	15.113	9.2867	15.113	9.3556	15.113	9.2461
"11/02/2020/10:04:38"	"F"	15.115	9.2687	15.115	9.2836	15.115	9.3525	15.115	9.2378
"11/02/2020/10:04:39"	"F"	15.113	9.2757	15.113	9.2858	15.113	9.3432	15.113	9.2419
"11/02/2020/10:04:40"	"F"	15.113	9.2763	15.113	9.2768	15.113	9.3426	15.113	9.2408
"11/02/2020/10:04:41"	"F"	15.108	9.2797	15.108	9.2845	15.108	9.3424	15.108	9.2498
"11/02/2020/10:04:42"	"F"	15.113	9.2777	15.113	9.2958	15.113	9.3494	15.113	9.2394
"11/02/2020/10:04:43"	"F"	15.109	9.281	15.109	9.3022	15.109	9.3541	15.109	9.2442
"11/02/2020/10:04:44"	"F"	15.114	9.28	15.114	9.2964	15.114	9.3574	15.114	9.2395
"11/02/2020/10:04:45"	"F"	15.112	9.2819	15.112	9.288	15.112	9.3514	15.112	9.2436
"11/02/2020/10:04:46"	"F"	15.114	9.2748	15.114	9.2849	15.114	9.3448	15.114	9.2367
"11/02/2020/10:04:47"	"F"	15.111	9.2804	15.111	9.2837	15.111	9.3433	15.111	9.2471
"11/02/2020/10:04:48"	"F"	15.11	9.2704	15.11	9.2867	15.11	9.3481	15.11	9.2499
"11/02/2020/10:04:49"	"F"	15.107	9.2686	15.107	9.2861	15.107	9.3534	15.107	9.2537
"11/02/2020/10:04:50"	"F"	15.104	9.2679	15.104	9.286	15.104	9.3556	15.104	9.2452
"11/02/2020/10:04:51"	"F"	15.106	9.2726	15.106	9.2816	15.106	9.3536	15.106	9.2373
"11/02/2020/10:04:52"	"F"	15.114	9.2763	15.114	9.2794	15.114	9.3489	15.114	9.2397
"11/02/2020/10:04:53"	"F"	15.116	9.2769	15.116	9.2843	15.116	9.3521	15.116	9.2428
"11/02/2020/10:04:54"	"F"	15.117	9.2809	15.117	9.2824	15.117	9.3583	15.117	9.2529
"11/02/2020/10:04:55"	"F"	15.113	9.2838	15.113	9.283	15.113	9.3601	15.113	9.2476
"11/02/2020/10:04:56"	"F"	15.117	9.2835	15.117	9.2798	15.117	9.3543	15.117	9.2461
"11/02/2020/10:04:57"	"F"	15.114	9.2766	15.114	9.2879	15.114	9.3542	15.114	9.2475
"11/02/2020/10:04:58"	"F"	15.113	9.2753	15.113	9.29	15.113	9.3587	15.113	9.2508
"11/02/2020/10:04:59"	"F"	15.112	9.2736	15.112	9.2841	15.112	9.3579	15.112	9.2528
"11/02/2020/10:05:00"	"F"	15.115	9.2723	15.115	9.2822	15.115	9.3548	15.115	9.2526
"11/02/2020/10:05:01"	"F"	15.117	9.2725	15.117	9.2773	15.117	9.3541	15.117	9.2542
"11/02/2020/10:05:02"	"F"	15.121	9.2678	15.121	9.2799	15.121	9.3533	15.121	9.2489
"11/02/2020/10:05:03"	"F"	15.122	9.2727	15.122	9.278	15.122	9.3517	15.122	9.2492
"11/02/2020/10:05:04"	"F"	15.12	9.2761	15.12	9.2877	15.12	9.3481	15.12	9.2414
"11/02/2020/10:05:05"	"F"	15.122	9.2843	15.122	9.2868	15.122	9.3505	15.122	9.2396
"11/02/2020/10:05:06"	"F"	15.122	9.2859	15.122	9.2869	15.122	9.3551	15.122	9.2313
"11/02/2020/10:05:07"	"F"	15.122	9.2815	15.122	9.2815	15.122	9.3584	15.122	9.2281
"11/02/2020/10:05:08"	"F"	15.114	9.2806	15.114	9.2945	15.114	9.3625	15.114	9.2317
"11/02/2020/10:05:09"	"F"	15.113	9.2786	15.113	9.2963	15.113	9.3557	15.113	9.227
"11/02/2020/10:05:10"	"F"	15.114	9.2783	15.114	9.2978	15.114	9.3625	15.114	9.2377
"11/02/2020/10:05:11"	"F"	15.115	9.2803	15.115	9.2898	15.115	9.3565	15.115	9.2388
"11/02/2020/10:05:12"	"F"	15.116	9.2894	15.116	9.2856	15.116	9.3618	15.116	9.2543
"11/02/2020/10:05:13"	"F"	15.12	9.2867	15.12	9.2792	15.12	9.3515	15.12	9.2556
"11/02/2020/10:05:14"	"F"	15.124	9.2846	15.124	9.2771	15.124	9.3596	15.124	9.2461
"11/02/2020/10:05:15"	"F"	15.131	9.2716	15.131	9.2823	15.131	9.3566	15.131	9.2372
"11/02/2020/10:05:16"	"F"	15.127	9.2759	15.127	9.2869	15.127	9.3624	15.127	9.2354
"11/02/2020/10:05:17"	"F"	15.127	9.2683	15.127	9.2841	15.127	9.3581	15.127	9.2452
"11/02/2020/10:05:18"	"F"	15.133	9.264	15.133	9.2793	15.133	9.3581	15.133	9.2404
"11/02/2020/10:05:19"	"F"	15.139	9.2566	15.139	9.2798	15.139	9.3537	15.139	9.2372
"11/02/2020/10:05:20"	"F"	15.133	9.2618	15.133	9.2816	15.133	9.3587	15.133	9.2388
"11/02/2020/10:05:21"	"F"	15.12	9.2717	15.12	9.2889	15.12	9.3558	15.12	9.2526
"11/02/2020/10:05:22"	"F"	15.115	9.2789	15.115	9.2905	15.115	9.3517	15.115	9.2566
"11/02/2020/10:05:23"	"F"	15.125	9.2815	15.125	9.2891	15.125	9.3486	15.125	9.2594
"11/02/2020/10:05:24"	"F"	15.126	9.2804	15.126	9.2846	15.126	9.3551	15.126	9.2542
"11/02/2020/10:05:25"	"F"	15.135	9.2818	15.135	9.2801	15.135	9.3574	15.135	9.2523
"11/02/2020/10:05:26"	"F"	15.127	9.2769	15.127	9.2854	15.127	9.3565	15.127	9.2458
"11/02/2020/10:05:27"	"F"	15.132	9.276	15.132	9.2831	15.132	9.3477	15.132	9.2377
"11/02/2020/10:05:28"	"F"	15.122	9.2766	15.122	9.2788	15.122	9.3488	15.122	9.2416
"11/02/2020/10:05:29"	"F"	15.129	9.2763	15.129	9.2761	15.129	9.3512	15.129	9.2414
"11/02/2020/10:05:30"	"F"	15.128	9.2771	15.128	9.2765	15.128	9.3596	15.128	9.2413
"11/02/2020/10:05:31"	"F"	15.133	9.2679	15.133	9.2855	15.133	9.3631	15.133	9.2327
"11/02/2020/10:05:32"	"F"	15.129	9.2726	15.129	9.2864	15.129	9.3542	15.129	9.2246
"11/02/2020/10:05:33"	"F"	15.127	9.2752	15.127	9.2944	15.127	9.352	15.127	9.2385
"11/02/2020/10:05:34"	"F"	15.122	9.2809	15.122	9.2973	15.122	9.348	15.122	9.2447
"11/02/2020/10:05:35"	"F"	15.115	9.2844	15.115	9.3033	15.115	9.3575	15.115	9.2656
"11/02/2020/10:05:36"	"F"	15.12	9.2788	15.12	9.2893	15.12	9.3587	15.12	9.2621
"11/02/2020/10:05:37"	"F"	15.12	9.2775	15.12	9.2839	15.12	9.3591	15.12	9.2633
"11/02/2020/10:05:38"	"F"	15.122	9.2735	15.122	9.2823	15.122	9.3569	15.122	9.2575
"11/02/2020/10:05:39"	"F"	15.12	9.2725	15.12	9.2903	15.12	9.3485	15.12	9.246
"11/02/2020/10:05:40"	"F"	15.122	9.2697	15.122	9.2906	15.122	9.3462	15.122	9.242
"11/02/2020/10:05:41"	"F"	15.131	9.2689	15.131	9.2861	15.131	9.3464	15.131	9.2374
"11/02/2020/10:05:42"	"F"	15.125	9.2758	15.125	9.2868	15.125	9.3588	15.125	9.2511
"11/02/2020/10:05:43"	"F"	15.12	9.283	15.12	9.2923	15.12	9.3595	15.12	9.2538
"11/02/2020/10:05:44"	"F"	15.114	9.2823	15.114	9.295	15.114	9.3606	15.114	9.2537
"11/02/2020/10:05:45"	"F"	15.114	9.2817	15.114	9.2896	15.114	9.35	15.114	9.2554
"11/02/2020/10:05:46"	"F"	15.12	9.2761	15.12	9.2873	15.12	9.3522	15.12	9.2548
"11/02/2020/10:05:47"	"F"	15.121	9.2743	15.121	9.2774	15.121	9.3474	15.121	9.2613
"11/02/2020/10:05:48"	"F"	15.13	9.2744	15.13	9.2794	15.13	9.3486	15.13	9.2529
"11/02/2020/10:05:49"	"F"	15.131	9.2789	15.131	9.2766	15.131	9.3537	15.131	9.2546
"11/02/2020/10:05:50"	"F"	15.135	9.2816	15.135	9.288	15.135	9.3561	15.135	9.2519
"11/02/2020/10:05:51"	"F"	15.136	9.2737	15.136	9.2891	15.136	9.3558	15.136	9.2521
"11/02/2020/10:05:52"	"F"	15.134	9.2733	15.134	9.2928	15.134	9.3509	15.134	9.2572
"11/02/2020/10:05:53"	"F"	15.131	9.2707	15.131	9.2972	15.131	9.3525	15.131	9.2627
"11/02/2020/10:05:54"	"F"	15.124	9.2809	15.124	9.2978	15.124	9.3568	15.124	9.263
"11/02/2020/10:05:55"	"F"	15.119	9.2827	15.119	9.2934	15.119	9.3618	15.119	9.2609
"11/02/2020/10:05:56"	"F"	15.117	9.2872	15.117	9.2843	15.117	9.3612	15.117	9.2529
"11/02/2020/10:05:57"	"F"	15.119	9.2825	15.119	9.2827	15.119	9.3584	15.119	9.2528
"11/02/2020/10:05:58"	"F"	15.121	9.2853	15.121	9.2886	15.121	9.3569	15.121	9.2469
"11/02/2020/10:05:59"	"F"	15.115	9.2863	15.115	9.2916	15.115	9.3639	15.115	9.2507
"11/02/2020/10:06:00"	"F"	15.115	9.2891	15.115	9.2907	15.115	9.367	15.115	9.2535
"11/02/2020/10:06:01"	"F"	15.117	9.2863	15.117	9.2857	15.117	9.3663	15.117	9.2636
"11/02/2020/10:06:02"	"F"	15.127	9.2821	15.127	9.2804	15.127	9.3569	15.127	9.2572
"11/02/2020/10:06:03"	"F"	15.124	9.2822	15.124	9.2821	15.124	9.3601	15.124	9.2579
"11/02/2020/10:06:04"	"F"	15.127	9.2769	15.127	9.2831	15.127	9.3608	15.127	9.2472
"11/02/2020/10:06:05"	"F"	15.119	9.2803	15.119	9.2901	15.119	9.367	15.119	9.2562
"11/02/2020/10:06:06"	"F"	15.124	9.2842	15.124	9.2915	15.124	9.3666	15.124	9.2568
"11/02/2020/10:06:07"	"F"	15.122	9.2924	15.122	9.2967	15.122	9.3669	15.122	9.2647
"11/02/2020/10:06:08"	"F"	15.125	9.2929	15.125	9.2929	15.125	9.3611	15.125	9.2633
"11/02/2020/10:06:09"	"F"	15.121	9.2901	15.121	9.2927	15.121	9.3603	15.121	9.2572
"11/02/2020/10:06:10"	"F"	15.124	9.286	15.124	9.286	15.124	9.3577	15.124	9.2501
"11/02/2020/10:06:11"	"F"	15.122	9.2852	15.122	9.2909	15.122	9.3645	15.122	9.24
"11/02/2020/10:06:12"	"F"	15.125	9.2826	15.125	9.2913	15.125	9.3651	15.125	9.2436
"11/02/2020/10:06:13"	"F"	15.126	9.2834	15.126	9.2916	15.126	9.3587	15.126	9.2438
"11/02/2020/10:06:14"	"F"	15.128	9.2818	15.128	9.288	15.128	9.3581	15.128	9.2552
"11/02/2020/10:06:15"	"F"	15.128	9.2872	15.128	9.2891	15.128	9.356	15.128	9.2532
"11/02/2020/10:06:16"	"F"	15.128	9.2785	15.128	9.296	15.128	9.3649	15.128	9.2542
"11/02/2020/10:06:17"	"F"	15.131	9.2823	15.131	9.2935	15.131	9.3621	15.131	9.2525
"11/02/2020/10:06:18"	"F"	15.132	9.2783	15.132	9.2949	15.132	9.3574	15.132	9.2533
"11/02/2020/10:06:19"	"F"	15.13	9.2833	15.13	9.2907	15.13	9.3527	15.13	9.2572
"11/02/2020/10:06:20"	"F"	15.131	9.2802	15.131	9.2921	15.131	9.3497	15.131	9.2539
"11/02/2020/10:06:21"	"F"	15.134	9.2803	15.134	9.2823	15.134	9.3557	15.134	9.2569
"11/02/2020/10:06:22"	"F"	15.135	9.2759	15.135	9.2831	15.135	9.3598	15.135	9.2564
"11/02/2020/10:06:23"	"F"	15.137	9.2728	15.137	9.2818	15.137	9.361	15.137	9.2643
"11/02/2020/10:06:24"	"F"	15.131	9.2756	15.131	9.2871	15.131	9.3608	15.131	9.2648
"11/02/2020/10:06:25"	"F"	15.129	9.2848	15.129	9.2808	15.129	9.3596	15.129	9.2579
"11/02/2020/10:06:26"	"F"	15.13	9.2868	15.13	9.28	15.13	9.3582	15.13	9.2483
"11/02/2020/10:06:27"	"F"	15.132	9.2825	15.132	9.285	15.132	9.359	15.132	9.2435
"11/02/2020/10:06:28"	"F"	15.13	9.2788	15.13	9.2894	15.13	9.3589	15.13	9.2522
"11/02/2020/10:06:29"	"F"	15.13	9.2779	15.13	9.292	15.13	9.3558	15.13	9.2587
"11/02/2020/10:06:30"	"F"	15.126	9.2805	15.126	9.2836	15.126	9.36	15.126	9.2689
"11/02/2020/10:06:31"	"F"	15.129	9.2775	15.129	9.2882	15.129	9.3586	15.129	9.2658
"11/02/2020/10:06:32"	"F"	15.123	9.2738	15.123	9.2956	15.123	9.366	15.123	9.2593
"11/02/2020/10:06:33"	"F"	15.126	9.2655	15.126	9.304	15.126	9.3624	15.126	9.2623
"11/02/2020/10:06:34"	"F"	15.123	9.2651	15.123	9.2988	15.123	9.3692	15.123	9.2671
"11/02/2020/10:06:35"	"F"	15.126	9.2649	15.126	9.2943	15.126	9.3667	15.126	9.2768
"11/02/2020/10:06:36"	"F"	15.129	9.2659	15.129	9.2894	15.129	9.364	15.129	9.2642
"11/02/2020/10:06:37"	"F"	15.133	9.2658	15.133	9.2904	15.133	9.356	15.133	9.2547
