"Date.Time"	"Phase"	"Temp.1"	"Ox.1"	"Temp.2"	"Ox.2"	"Temp.3"	"Ox.3"	"Temp.4"	"Ox.4"
"11/03/2020/09:57:20"	"F"	14.992	9.3233	14.992	9.3543	14.992	9.4208	14.992	9.2957
"11/03/2020/09:57:21"	"F"	14.992	9.3271	14.992	9.3454	14.992	9.4215	14.992	9.2995
"11/03/2020/09:57:22"	"F"	14.993	9.3266	14.993	9.3372	14.993	9.4136	14.993	9.2962
"11/03/2020/09:57:23"	"F"	14.992	9.326	14.992	9.3378	14.992	9.4185	14.992	9.2985
"11/03/2020/09:57:24"	"F"	14.996	9.3239	14.996	9.3476	14.996	9.4166	14.996	9.2992
"11/03/2020/09:57:25"	"F"	14.995	9.3278	14.995	9.3407	14.995	9.4237	14.995	9.3096
"11/03/2020/09:57:26"	"F"	14.993	9.3283	14.993	9.3403	14.993	9.4182	14.993	9.3163
"11/03/2020/09:57:27"	"F"	14.987	9.3275	14.987	9.3349	14.987	9.4245	14.987	9.3127
"11/03/2020/09:57:28"	"F"	14.988	9.3249	14.988	9.3409	14.988	9.4224	14.988	9.307
"11/03/2020/09:57:29"	"F"	14.989	9.3273	14.989	9.3383	14.989	9.4295	14.989	9.3042
"11/03/2020/09:57:30"	"F"	14.993	9.3246	14.993	9.3453	14.993	9.4334	14.993	9.3001
"11/03/2020/09:57:31"	"F"	14.992	9.3242	14.992	9.3455	14.992	9.4345	14.992	9.3048
"11/03/2020/09:57:32"	"F"	14.996	9.3249	14.996	9.3431	14.996	9.4289	14.996	9.2947
"11/03/2020/09:57:33"	"F"	14.993	9.332	14.993	9.3368	14.993	9.4252	14.993	9.296
"11/03/2020/09:57:34"	"F"	14.998	9.3356	14.998	9.3384	14.998	9.4239	14.998	9.2954
"11/03/2020/09:57:35"	"F"	14.997	9.3336	14.997	9.3393	14.997	9.4271	14.997	9.3102
"11/03/2020/09:57:36"	"F"	15	9.3277	15	9.3425	15	9.4283	15	9.313
"11/03/2020/09:57:37"	"F"	14.997	9.3276	14.997	9.3438	14.997	9.4279	14.997	9.3157
"11/03/2020/09:57:38"	"F"	14.997	9.3324	14.997	9.3431	14.997	9.4293	14.997	9.3053
"11/03/2020/09:57:39"	"F"	14.995	9.3334	14.995	9.3507	14.995	9.4269	14.995	9.2998
"11/03/2020/09:57:40"	"F"	14.999	9.3292	14.999	9.347	14.999	9.4241	14.999	9.2931
"11/03/2020/09:57:41"	"F"	14.999	9.3201	14.999	9.3516	14.999	9.4235	14.999	9.2962
"11/03/2020/09:57:42"	"F"	14.997	9.3183	14.997	9.3436	14.997	9.4278	14.997	9.307
"11/03/2020/09:57:43"	"F"	14.993	9.3182	14.993	9.3412	14.993	9.4345	14.993	9.3127
"11/03/2020/09:57:44"	"F"	14.991	9.3247	14.991	9.3455	14.991	9.4311	14.991	9.324
"11/03/2020/09:57:45"	"F"	14.991	9.3306	14.991	9.3517	14.991	9.427	14.991	9.3169
"11/03/2020/09:57:46"	"F"	14.994	9.3381	14.994	9.3529	14.994	9.4222	14.994	9.3217
"11/03/2020/09:57:47"	"F"	14.995	9.34	14.995	9.3453	14.995	9.422	14.995	9.3226
"11/03/2020/09:57:48"	"F"	14.994	9.3354	14.994	9.3373	14.994	9.4235	14.994	9.3257
"11/03/2020/09:57:49"	"F"	14.994	9.3306	14.994	9.337	14.994	9.4306	14.994	9.3217
"11/03/2020/09:57:50"	"F"	14.996	9.3268	14.996	9.3384	14.996	9.4292	14.996	9.3203
"11/03/2020/09:57:51"	"F"	14.998	9.3337	14.998	9.3388	14.998	9.4301	14.998	9.3153
"11/03/2020/09:57:52"	"F"	14.997	9.3343	14.997	9.3399	14.997	9.4233	14.997	9.3172
"11/03/2020/09:57:53"	"F"	15	9.3371	15	9.3452	15	9.4254	15	9.3128
"11/03/2020/09:57:54"	"F"	15.001	9.3345	15.001	9.3489	15.001	9.4163	15.001	9.3131
"11/03/2020/09:57:55"	"F"	15.003	9.3378	15.003	9.3487	15.003	9.4232	15.003	9.3163
"11/03/2020/09:57:56"	"F"	14.997	9.3379	14.997	9.3452	14.997	9.4297	14.997	9.3139
"11/03/2020/09:57:57"	"F"	14.999	9.3368	14.999	9.3419	14.999	9.4326	14.999	9.3159
"11/03/2020/09:57:58"	"F"	14.994	9.3363	14.994	9.3482	14.994	9.4266	14.994	9.316
"11/03/2020/09:57:59"	"F"	14.995	9.3374	14.995	9.3487	14.995	9.4266	14.995	9.3197
"11/03/2020/09:58:00"	"F"	14.995	9.3351	14.995	9.3479	14.995	9.4352	14.995	9.326
"11/03/2020/09:58:01"	"F"	14.998	9.33	14.998	9.3442	14.998	9.4341	14.998	9.3102
"11/03/2020/09:58:02"	"F"	15.001	9.3327	15.001	9.3455	15.001	9.4326	15.001	9.3121
"11/03/2020/09:58:03"	"F"	14.999	9.3404	14.999	9.3429	14.999	9.4322	14.999	9.3057
"11/03/2020/09:58:04"	"F"	15.002	9.3452	15.002	9.3366	15.002	9.4321	15.002	9.3192
"11/03/2020/09:58:05"	"F"	15.002	9.3364	15.002	9.3348	15.002	9.4298	15.002	9.3052
"11/03/2020/09:58:06"	"F"	15.003	9.3242	15.003	9.3391	15.003	9.4304	15.003	9.301
"11/03/2020/09:58:07"	"F"	15.001	9.3243	15.001	9.3526	15.001	9.4323	15.001	9.3038
"11/03/2020/09:58:08"	"F"	14.999	9.3269	14.999	9.3531	14.999	9.4327	14.999	9.3133
"11/03/2020/09:58:09"	"F"	14.996	9.3343	14.996	9.3528	14.996	9.4303	14.996	9.3232
"11/03/2020/09:58:10"	"F"	14.998	9.3381	14.998	9.3415	14.998	9.4319	14.998	9.3151
"11/03/2020/09:58:11"	"F"	14.999	9.3396	14.999	9.3404	14.999	9.4334	14.999	9.3168
"11/03/2020/09:58:12"	"F"	15.004	9.3395	15.004	9.3411	15.004	9.4261	15.004	9.3096
"11/03/2020/09:58:13"	"F"	15.006	9.3349	15.006	9.3405	15.006	9.4201	15.006	9.3116
"11/03/2020/09:58:14"	"F"	15.008	9.3373	15.008	9.3377	15.008	9.4159	15.008	9.31
"11/03/2020/09:58:15"	"F"	15.007	9.3416	15.007	9.3423	15.007	9.4239	15.007	9.3165
"11/03/2020/09:58:16"	"F"	15.001	9.3409	15.001	9.3436	15.001	9.4324	15.001	9.3193
"11/03/2020/09:58:17"	"F"	15.004	9.3338	15.004	9.3473	15.004	9.4336	15.004	9.3181
"11/03/2020/09:58:18"	"F"	15.004	9.3306	15.004	9.3438	15.004	9.4336	15.004	9.3091
"11/03/2020/09:58:19"	"F"	15.003	9.3351	15.003	9.3471	15.003	9.4315	15.003	9.3226
"11/03/2020/09:58:20"	"F"	15.002	9.3386	15.002	9.3506	15.002	9.434	15.002	9.3261
"11/03/2020/09:58:21"	"F"	15	9.3385	15	9.3531	15	9.4297	15	9.3422
"11/03/2020/09:58:22"	"F"	15.003	9.328	15.003	9.3441	15.003	9.4295	15.003	9.3212
"11/03/2020/09:58:23"	"F"	14.998	9.3313	14.998	9.3431	14.998	9.4281	14.998	9.3247
"11/03/2020/09:58:24"	"F"	14.997	9.3315	14.997	9.3444	14.997	9.4346	14.997	9.3204
"11/03/2020/09:58:25"	"F"	14.997	9.3366	14.997	9.3595	14.997	9.4361	14.997	9.3269
"11/03/2020/09:58:26"	"F"	14.998	9.332	14.998	9.357	14.998	9.4404	14.998	9.3266
"11/03/2020/09:58:27"	"F"	15.003	9.3328	15.003	9.3526	15.003	9.4388	15.003	9.3305
"11/03/2020/09:58:28"	"F"	15.005	9.3277	15.005	9.3495	15.005	9.4403	15.005	9.3331
"11/03/2020/09:58:29"	"F"	15.003	9.3339	15.003	9.354	15.003	9.4359	15.003	9.3388
"11/03/2020/09:58:30"	"F"	15.003	9.3342	15.003	9.3554	15.003	9.4356	15.003	9.3259
"11/03/2020/09:58:31"	"F"	15.002	9.3381	15.002	9.3533	15.002	9.4355	15.002	9.3244
"11/03/2020/09:58:32"	"F"	15.003	9.3359	15.003	9.3478	15.003	9.4365	15.003	9.3168
"11/03/2020/09:58:33"	"F"	14.999	9.334	14.999	9.3476	14.999	9.4341	14.999	9.3227
"11/03/2020/09:58:34"	"F"	14.999	9.3395	14.999	9.3372	14.999	9.4333	14.999	9.3281
"11/03/2020/09:58:36"	"F"	14.999	9.3387	14.999	9.3414	14.999	9.4318	14.999	9.334
"11/03/2020/09:58:37"	"F"	15.001	9.3348	15.001	9.3466	15.001	9.4322	15.001	9.3344
"11/03/2020/09:58:38"	"F"	15.004	9.3323	15.004	9.3538	15.004	9.4331	15.004	9.336
"11/03/2020/09:58:38"	"F"	15.004	9.3317	15.004	9.3524	15.004	9.4348	15.004	9.3263
"11/03/2020/09:58:39"	"F"	15.004	9.3357	15.004	9.3484	15.004	9.4391	15.004	9.322
"11/03/2020/09:58:40"	"F"	15.003	9.332	15.003	9.3478	15.003	9.4305	15.003	9.3165
"11/03/2020/09:58:41"	"F"	15.004	9.3349	15.004	9.3472	15.004	9.4294	15.004	9.3157
"11/03/2020/09:58:42"	"F"	15.004	9.3287	15.004	9.3431	15.004	9.4264	15.004	9.3092
"11/03/2020/09:58:43"	"F"	15.004	9.3332	15.004	9.3505	15.004	9.4313	15.004	9.3014
"11/03/2020/09:58:44"	"F"	15.005	9.331	15.005	9.3538	15.005	9.4299	15.005	9.3072
"11/03/2020/09:58:45"	"F"	15.002	9.3414	15.002	9.3545	15.002	9.4286	15.002	9.3195
"11/03/2020/09:58:46"	"F"	15.004	9.34	15.004	9.3547	15.004	9.4326	15.004	9.3228
"11/03/2020/09:58:47"	"F"	15.004	9.342	15.004	9.3596	15.004	9.4392	15.004	9.3251
"11/03/2020/09:58:48"	"F"	15.011	9.3355	15.011	9.3578	15.011	9.4327	15.011	9.3237
"11/03/2020/09:58:49"	"F"	15.01	9.3372	15.01	9.3561	15.01	9.4318	15.01	9.3238
"11/03/2020/09:58:51"	"F"	15.017	9.3395	15.017	9.3469	15.017	9.4251	15.017	9.3237
"11/03/2020/09:58:52"	"F"	15.017	9.3396	15.017	9.3568	15.017	9.433	15.017	9.3288
"11/03/2020/09:58:53"	"F"	15.017	9.3477	15.017	9.358	15.017	9.4277	15.017	9.3385
"11/03/2020/09:58:54"	"F"	15.017	9.3462	15.017	9.3591	15.017	9.4305	15.017	9.3287
"11/03/2020/09:58:55"	"F"	15.014	9.351	15.014	9.3556	15.014	9.4333	15.014	9.325
"11/03/2020/09:58:56"	"F"	15.017	9.3401	15.017	9.3574	15.017	9.4368	15.017	9.3137
"11/03/2020/09:58:57"	"F"	15.012	9.3361	15.012	9.3552	15.012	9.4357	15.012	9.3234
"11/03/2020/09:58:58"	"F"	15.011	9.3316	15.011	9.3557	15.011	9.4308	15.011	9.32
"11/03/2020/09:58:59"	"F"	15.009	9.3341	15.009	9.3445	15.009	9.431	15.009	9.3225
"11/03/2020/09:59:00"	"F"	15.01	9.3416	15.01	9.3446	15.01	9.4308	15.01	9.3194
"11/03/2020/09:59:01"	"F"	15.011	9.3473	15.011	9.3454	15.011	9.4311	15.011	9.3177
"11/03/2020/09:59:02"	"F"	15.013	9.347	15.013	9.3486	15.013	9.4273	15.013	9.3222
"11/03/2020/09:59:03"	"F"	15.014	9.3469	15.014	9.3517	15.014	9.4307	15.014	9.3205
"11/03/2020/09:59:04"	"F"	15.016	9.3456	15.016	9.349	15.016	9.4279	15.016	9.325
"11/03/2020/09:59:05"	"F"	15.016	9.347	15.016	9.3454	15.016	9.4319	15.016	9.3315
"11/03/2020/09:59:06"	"F"	15.016	9.3391	15.016	9.342	15.016	9.4329	15.016	9.3344
"11/03/2020/09:59:07"	"F"	15.016	9.337	15.016	9.343	15.016	9.4391	15.016	9.329
"11/03/2020/09:59:08"	"F"	15.013	9.336	15.013	9.3485	15.013	9.4401	15.013	9.3202
"11/03/2020/09:59:09"	"F"	15.008	9.342	15.008	9.349	15.008	9.4418	15.008	9.3109
"11/03/2020/09:59:10"	"F"	15.009	9.3418	15.009	9.3536	15.009	9.4428	15.009	9.3267
"11/03/2020/09:59:11"	"F"	15.011	9.3399	15.011	9.3515	15.011	9.4403	15.011	9.3246
"11/03/2020/09:59:12"	"F"	15.011	9.3344	15.011	9.3585	15.011	9.4409	15.011	9.3372
"11/03/2020/09:59:13"	"F"	15.007	9.334	15.007	9.3551	15.007	9.4441	15.007	9.3284
"11/03/2020/09:59:14"	"F"	15.003	9.3418	15.003	9.361	15.003	9.4445	15.003	9.328
"11/03/2020/09:59:15"	"F"	15.006	9.3442	15.006	9.3614	15.006	9.4354	15.006	9.3237
"11/03/2020/09:59:16"	"F"	15.01	9.3429	15.01	9.3648	15.01	9.4336	15.01	9.3241
"11/03/2020/09:59:17"	"F"	15.013	9.3279	15.013	9.3663	15.013	9.432	15.013	9.3294
"11/03/2020/09:59:18"	"F"	15.013	9.3245	15.013	9.3569	15.013	9.4369	15.013	9.3351
"11/03/2020/09:59:19"	"F"	15.018	9.3274	15.018	9.3521	15.018	9.434	15.018	9.3397
"11/03/2020/09:59:20"	"F"	15.019	9.3354	15.019	9.355	15.019	9.4366	15.019	9.3425
"11/03/2020/09:59:21"	"F"	15.022	9.3393	15.022	9.3591	15.022	9.4333	15.022	9.3324
"11/03/2020/09:59:22"	"F"	15.015	9.3338	15.015	9.3599	15.015	9.4344	15.015	9.3272
"11/03/2020/09:59:23"	"F"	15.014	9.3386	15.014	9.3473	15.014	9.4353	15.014	9.3198
"11/03/2020/09:59:24"	"F"	15.012	9.3391	15.012	9.3572	15.012	9.4337	15.012	9.3259
"11/03/2020/09:59:25"	"F"	15.01	9.3522	15.01	9.3591	15.01	9.4362	15.01	9.3305
"11/03/2020/09:59:26"	"F"	15.01	9.3536	15.01	9.3691	15.01	9.4331	15.01	9.3331
"11/03/2020/09:59:27"	"F"	15.011	9.354	15.011	9.3606	15.011	9.4457	15.011	9.3295
"11/03/2020/09:59:28"	"F"	15.013	9.3472	15.013	9.3604	15.013	9.4424	15.013	9.3207
"11/03/2020/09:59:29"	"F"	15.016	9.3413	15.016	9.353	15.016	9.4433	15.016	9.3151
"11/03/2020/09:59:30"	"F"	15.013	9.3426	15.013	9.3506	15.013	9.4391	15.013	9.3192
"11/03/2020/09:59:31"	"F"	15.015	9.3386	15.015	9.345	15.015	9.4341	15.015	9.3246
"11/03/2020/09:59:32"	"F"	15.015	9.3443	15.015	9.3504	15.015	9.4324	15.015	9.3332
"11/03/2020/09:59:33"	"F"	15.015	9.3438	15.015	9.3493	15.015	9.4315	15.015	9.3383
"11/03/2020/09:59:34"	"F"	15.015	9.3535	15.015	9.3484	15.015	9.4358	15.015	9.3398
"11/03/2020/09:59:35"	"F"	15.009	9.3558	15.009	9.3459	15.009	9.4367	15.009	9.3381
"11/03/2020/09:59:36"	"F"	15.008	9.357	15.008	9.3508	15.008	9.4315	15.008	9.3373
"11/03/2020/09:59:37"	"F"	15.008	9.3501	15.008	9.3617	15.008	9.4321	15.008	9.3367
"11/03/2020/09:59:38"	"F"	15.011	9.3443	15.011	9.3662	15.011	9.4351	15.011	9.3338
"11/03/2020/09:59:39"	"F"	15.012	9.3437	15.012	9.3624	15.012	9.4337	15.012	9.3311
"11/03/2020/09:59:40"	"F"	15.012	9.3465	15.012	9.3595	15.012	9.4289	15.012	9.3311
"11/03/2020/09:59:41"	"F"	15.012	9.3434	15.012	9.3515	15.012	9.4269	15.012	9.3366
"11/03/2020/09:59:42"	"F"	15.01	9.3414	15.01	9.3531	15.01	9.4334	15.01	9.3368
"11/03/2020/09:59:43"	"F"	15.01	9.342	15.01	9.3506	15.01	9.4411	15.01	9.3328
"11/03/2020/09:59:44"	"F"	15.006	9.3461	15.006	9.3615	15.006	9.4429	15.006	9.338
"11/03/2020/09:59:45"	"F"	15.012	9.3509	15.012	9.3632	15.012	9.44	15.012	9.3351
"11/03/2020/09:59:46"	"F"	15.017	9.349	15.017	9.3731	15.017	9.4347	15.017	9.3308
"11/03/2020/09:59:47"	"F"	15.017	9.3522	15.017	9.3696	15.017	9.4355	15.017	9.3237
"11/03/2020/09:59:48"	"F"	15.011	9.3576	15.011	9.3723	15.011	9.4356	15.011	9.3251
"11/03/2020/09:59:49"	"F"	15.001	9.3558	15.001	9.3584	15.001	9.4415	15.001	9.3497
"11/03/2020/09:59:50"	"F"	15.005	9.3566	15.005	9.3498	15.005	9.4426	15.005	9.3465
"11/03/2020/09:59:51"	"F"	15.007	9.3478	15.007	9.3424	15.007	9.4409	15.007	9.3373
"11/03/2020/09:59:52"	"F"	15.012	9.35	15.012	9.3547	15.012	9.4386	15.012	9.3205
"11/03/2020/09:59:53"	"F"	15.012	9.3497	15.012	9.36	15.012	9.4372	15.012	9.3227
"11/03/2020/09:59:54"	"F"	15.013	9.348	15.013	9.3612	15.013	9.4381	15.013	9.3256
"11/03/2020/09:59:55"	"F"	15.009	9.345	15.009	9.3554	15.009	9.4386	15.009	9.3354
"11/03/2020/09:59:56"	"F"	15.004	9.3405	15.004	9.3543	15.004	9.4403	15.004	9.3414
"11/03/2020/09:59:57"	"F"	15.004	9.3396	15.004	9.3595	15.004	9.4394	15.004	9.3488
"11/03/2020/09:59:58"	"F"	15.009	9.3429	15.009	9.3562	15.009	9.4418	15.009	9.3367
"11/03/2020/09:59:59"	"F"	15.018	9.3453	15.018	9.3597	15.018	9.4365	15.018	9.332
"11/03/2020/10:00:00"	"F"	15.018	9.3473	15.018	9.3634	15.018	9.4348	15.018	9.3349
"11/03/2020/10:00:01"	"F"	15.018	9.3433	15.018	9.3694	15.018	9.4357	15.018	9.3405
"11/03/2020/10:00:02"	"F"	15.011	9.3446	15.011	9.3766	15.011	9.4377	15.011	9.3462
"11/03/2020/10:00:03"	"F"	15.017	9.3436	15.017	9.3699	15.017	9.439	15.017	9.3364
"11/03/2020/10:00:04"	"F"	15.021	9.3529	15.021	9.3627	15.021	9.4354	15.021	9.3352
"11/03/2020/10:00:05"	"F"	15.027	9.3513	15.027	9.3511	15.027	9.4387	15.027	9.3199
"11/03/2020/10:00:06"	"F"	15.025	9.3513	15.025	9.3556	15.025	9.439	15.025	9.3246
"11/03/2020/10:00:07"	"F"	15.025	9.3467	15.025	9.3583	15.025	9.4361	15.025	9.3184
"11/03/2020/10:00:08"	"F"	15.02	9.344	15.02	9.3556	15.02	9.4322	15.02	9.3377
"11/03/2020/10:00:09"	"F"	15.019	9.3501	15.019	9.3453	15.019	9.4313	15.019	9.3374
"11/03/2020/10:00:10"	"F"	15.014	9.352	15.014	9.3388	15.014	9.4294	15.014	9.3332
"11/03/2020/10:00:11"	"F"	15.021	9.3457	15.021	9.3384	15.021	9.4251	15.021	9.326
"11/03/2020/10:00:12"	"F"	15.023	9.3472	15.023	9.3459	15.023	9.4275	15.023	9.3285
"11/03/2020/10:00:13"	"F"	15.024	9.343	15.024	9.3489	15.024	9.431	15.024	9.3275
"11/03/2020/10:00:14"	"F"	15.022	9.3557	15.022	9.3496	15.022	9.4383	15.022	9.3225
"11/03/2020/10:00:15"	"F"	15.019	9.3475	15.019	9.3543	15.019	9.4436	15.019	9.3327
"11/03/2020/10:00:16"	"F"	15.016	9.3506	15.016	9.3602	15.016	9.4458	15.016	9.3492
"11/03/2020/10:00:17"	"F"	15.017	9.3415	15.017	9.3628	15.017	9.4473	15.017	9.351
"11/03/2020/10:00:18"	"F"	15.019	9.344	15.019	9.3587	15.019	9.4412	15.019	9.3372
"11/03/2020/10:00:19"	"F"	15.019	9.3437	15.019	9.3584	15.019	9.436	15.019	9.3287
"11/03/2020/10:00:20"	"F"	15.016	9.3513	15.016	9.3585	15.016	9.4353	15.016	9.3345
"11/03/2020/10:00:21"	"F"	15.017	9.3473	15.017	9.3553	15.017	9.4361	15.017	9.3368
"11/03/2020/10:00:22"	"F"	15.021	9.3463	15.021	9.3534	15.021	9.4409	15.021	9.3319
"11/03/2020/10:00:23"	"F"	15.02	9.3394	15.02	9.3525	15.02	9.4383	15.02	9.3193
"11/03/2020/10:00:24"	"F"	15.018	9.3405	15.018	9.3485	15.018	9.4356	15.018	9.3223
"11/03/2020/10:00:25"	"F"	15.02	9.3372	15.02	9.3469	15.02	9.4326	15.02	9.3186
"11/03/2020/10:00:26"	"F"	15.024	9.3438	15.024	9.353	15.024	9.4346	15.024	9.3267
"11/03/2020/10:00:27"	"F"	15.028	9.3472	15.028	9.3603	15.028	9.4425	15.028	9.3272
"11/03/2020/10:00:28"	"F"	15.028	9.3455	15.028	9.3626	15.028	9.4382	15.028	9.336
"11/03/2020/10:00:29"	"F"	15.03	9.3379	15.03	9.3588	15.03	9.4364	15.03	9.3302
"11/03/2020/10:00:30"	"F"	15.028	9.3375	15.028	9.3599	15.028	9.4312	15.028	9.3202
"11/03/2020/10:00:31"	"F"	15.028	9.3389	15.028	9.359	15.028	9.4389	15.028	9.3188
"11/03/2020/10:00:32"	"F"	15.028	9.3418	15.028	9.3559	15.028	9.4397	15.028	9.3265
"11/03/2020/10:00:33"	"F"	15.027	9.3389	15.027	9.359	15.027	9.4361	15.027	9.3378
"11/03/2020/10:00:34"	"F"	15.025	9.3448	15.025	9.3554	15.025	9.43	15.025	9.3329
"11/03/2020/10:00:35"	"F"	15.024	9.343	15.024	9.3622	15.024	9.431	15.024	9.3239
"11/03/2020/10:00:36"	"F"	15.027	9.3405	15.027	9.3531	15.027	9.4348	15.027	9.3138
"11/03/2020/10:00:37"	"F"	15.029	9.3304	15.029	9.3556	15.029	9.4406	15.029	9.3201
"11/03/2020/10:00:38"	"F"	15.028	9.3333	15.028	9.3565	15.028	9.4417	15.028	9.3373
"11/03/2020/10:00:39"	"F"	15.026	9.3332	15.026	9.3593	15.026	9.4422	15.026	9.3411
"11/03/2020/10:00:40"	"F"	15.023	9.3404	15.023	9.3565	15.023	9.4449	15.023	9.341
"11/03/2020/10:00:41"	"F"	15.022	9.3383	15.022	9.3478	15.022	9.4411	15.022	9.3269
"11/03/2020/10:00:42"	"F"	15.025	9.337	15.025	9.346	15.025	9.4461	15.025	9.3322
"11/03/2020/10:00:43"	"F"	15.03	9.3392	15.03	9.3481	15.03	9.4434	15.03	9.3286
"11/03/2020/10:00:44"	"F"	15.031	9.3402	15.031	9.3522	15.031	9.4418	15.031	9.3359
"11/03/2020/10:00:45"	"F"	15.029	9.3446	15.029	9.356	15.029	9.4405	15.029	9.3286
"11/03/2020/10:00:46"	"F"	15.028	9.34	15.028	9.3583	15.028	9.4433	15.028	9.3365
"11/03/2020/10:00:47"	"F"	15.026	9.3433	15.026	9.3605	15.026	9.4455	15.026	9.3342
"11/03/2020/10:00:48"	"F"	15.029	9.3461	15.029	9.3615	15.029	9.4448	15.029	9.3404
"11/03/2020/10:00:49"	"F"	15.027	9.3411	15.027	9.3603	15.027	9.4368	15.027	9.3423
"11/03/2020/10:00:50"	"F"	15.029	9.3413	15.029	9.3628	15.029	9.4427	15.029	9.3408
"11/03/2020/10:00:51"	"F"	15.029	9.3455	15.029	9.3593	15.029	9.4432	15.029	9.3336
"11/03/2020/10:00:52"	"F"	15.032	9.3548	15.032	9.3573	15.032	9.4467	15.032	9.3246
"11/03/2020/10:00:53"	"F"	15.032	9.3516	15.032	9.3516	15.032	9.4366	15.032	9.318
"11/03/2020/10:00:54"	"F"	15.031	9.3501	15.031	9.3563	15.031	9.4365	15.031	9.3161
"11/03/2020/10:00:55"	"F"	15.029	9.3467	15.029	9.3658	15.029	9.4357	15.029	9.3247
"11/03/2020/10:00:56"	"F"	15.031	9.3387	15.031	9.368	15.031	9.4386	15.031	9.3318
"11/03/2020/10:00:57"	"F"	15.035	9.3331	15.035	9.3713	15.035	9.4359	15.035	9.3357
"11/03/2020/10:00:58"	"F"	15.033	9.336	15.033	9.3626	15.033	9.442	15.033	9.3216
"11/03/2020/10:00:59"	"F"	15.026	9.3476	15.026	9.367	15.026	9.4404	15.026	9.3166
"11/03/2020/10:01:00"	"F"	15.027	9.3517	15.027	9.364	15.027	9.4411	15.027	9.3216
"11/03/2020/10:01:01"	"F"	15.027	9.3483	15.027	9.3708	15.027	9.4351	15.027	9.3361
"11/03/2020/10:01:02"	"F"	15.029	9.352	15.029	9.3717	15.029	9.4437	15.029	9.3392
"11/03/2020/10:01:03"	"F"	15.026	9.3561	15.026	9.3673	15.026	9.4426	15.026	9.3353
"11/03/2020/10:01:04"	"F"	15.026	9.3648	15.026	9.3611	15.026	9.4444	15.026	9.3397
"11/03/2020/10:01:05"	"F"	15.029	9.3616	15.029	9.3576	15.029	9.4429	15.029	9.3416
"11/03/2020/10:01:06"	"F"	15.024	9.358	15.024	9.3571	15.024	9.4438	15.024	9.3505
"11/03/2020/10:01:07"	"F"	15.024	9.3507	15.024	9.3559	15.024	9.442	15.024	9.3322
"11/03/2020/10:01:08"	"F"	15.019	9.3459	15.019	9.3514	15.019	9.4382	15.019	9.336
"11/03/2020/10:01:09"	"F"	15.027	9.3454	15.027	9.3526	15.027	9.4348	15.027	9.3251
"11/03/2020/10:01:10"	"F"	15.026	9.3489	15.026	9.3572	15.026	9.4351	15.026	9.3343
"11/03/2020/10:01:11"	"F"	15.03	9.3521	15.03	9.3576	15.03	9.4323	15.03	9.3344
"11/03/2020/10:01:12"	"F"	15.025	9.3469	15.025	9.3602	15.025	9.4352	15.025	9.3357
"11/03/2020/10:01:13"	"F"	15.026	9.3464	15.026	9.3622	15.026	9.4379	15.026	9.3397
"11/03/2020/10:01:14"	"F"	15.027	9.3445	15.027	9.3628	15.027	9.4388	15.027	9.3361
"11/03/2020/10:01:15"	"F"	15.028	9.3494	15.028	9.3666	15.028	9.4409	15.028	9.333
"11/03/2020/10:01:16"	"F"	15.031	9.3452	15.031	9.3564	15.031	9.4375	15.031	9.3277
"11/03/2020/10:01:17"	"F"	15.03	9.3483	15.03	9.3541	15.03	9.4437	15.03	9.3404
"11/03/2020/10:01:18"	"F"	15.033	9.3469	15.033	9.347	15.033	9.4441	15.033	9.3502
"11/03/2020/10:01:19"	"F"	15.031	9.358	15.031	9.3566	15.031	9.4458	15.031	9.3499
"11/03/2020/10:01:20"	"F"	15.029	9.3528	15.029	9.3605	15.029	9.444	15.029	9.3326
"11/03/2020/10:01:21"	"F"	15.03	9.3466	15.03	9.3635	15.03	9.4435	15.03	9.3239
"11/03/2020/10:01:22"	"F"	15.028	9.3422	15.028	9.3617	15.028	9.4445	15.028	9.3193
"11/03/2020/10:01:23"	"F"	15.031	9.3443	15.031	9.3683	15.031	9.4406	15.031	9.3247
"11/03/2020/10:01:24"	"F"	15.026	9.3555	15.026	9.367	15.026	9.4407	15.026	9.3416
"11/03/2020/10:01:25"	"F"	15.029	9.3543	15.029	9.3595	15.029	9.442	15.029	9.3369
"11/03/2020/10:01:26"	"F"	15.032	9.3565	15.032	9.3491	15.032	9.4476	15.032	9.3337
"11/03/2020/10:01:27"	"F"	15.033	9.3513	15.033	9.3539	15.033	9.4448	15.033	9.3297
"11/03/2020/10:01:28"	"F"	15.035	9.3442	15.035	9.3581	15.035	9.4433	15.035	9.3393
"11/03/2020/10:01:29"	"F"	15.032	9.3432	15.032	9.3643	15.032	9.4359	15.032	9.3409
"11/03/2020/10:01:30"	"F"	15.031	9.3452	15.031	9.356	15.031	9.4388	15.031	9.3292
"11/03/2020/10:01:31"	"F"	15.028	9.3506	15.028	9.3608	15.028	9.4428	15.028	9.3289
"11/03/2020/10:01:32"	"F"	15.031	9.3469	15.031	9.358	15.031	9.4501	15.031	9.323
"11/03/2020/10:01:33"	"F"	15.03	9.3431	15.03	9.3686	15.03	9.4551	15.03	9.3372
"11/03/2020/10:01:34"	"F"	15.032	9.3449	15.032	9.3598	15.032	9.4526	15.032	9.3404
"11/03/2020/10:01:35"	"F"	15.036	9.3422	15.036	9.3606	15.036	9.4485	15.036	9.3488
